booking_id,booking_date,booking_hour,city,vehicle_type,ride_distance_km,fare_amount,payment_method,driver_id,driver_rating,customer_rating,ride_status,cancellation_reason
100268,2024-01-12,4,Hyderabad,Bike,6.98,432.3,Wallet,4381,3.9,3.7,Completed,
100269,2024-01-12,4,Mumbai,Auto,20.61,668.68,Card,3232,4.1,3.7,Completed,
100270,2024-01-12,22,Delhi,Sedan,2.28,675.06,Cash,3632,3.2,4.8,Completed,
100271,2024-01-12,8,Pune,Sedan,24.8,169.32,Card,2103,4.1,4.5,Completed,
100272,2024-01-12,8,Delhi,Mini,6.77,626.3,Card,4274,3.9,3.3,Completed,
100273,2024-01-12,2,Chennai,Auto,16.42,475.01,UPI,3095,2.6,2.7,Completed,
100274,2024-01-12,18,Bengaluru,Sedan,8.21,621.79,Cash,1468,4.7,4.2,Cancelled,Driver Unavailable
100275,2024-01-12,15,Hyderabad,Sedan,20.11,739.02,Card,3345,3.8,4.3,Completed,
100276,2024-01-12,15,Mumbai,Bike,18.03,301.32,Cash,4350,4.0,4.4,Completed,
100277,2024-01-12,2,Delhi,Auto,28.45,478.18,UPI,2205,2.9,3.1,Completed,
100278,2024-01-12,19,Hyderabad,Mini,13.92,640.61,Wallet,3621,4.5,4.1,Completed,
100279,2024-01-12,23,Mumbai,Mini,26.37,790.08,UPI,4769,3.8,4.1,Completed,
100280,2024-01-12,21,Hyderabad,Mini,17.7,509.43,Card,3988,2.7,2.8,Completed,
100281,2024-01-12,23,Mumbai,Auto,27.52,590.92,Card,1723,4.3,4.4,Completed,
100282,2024-01-12,0,Hyderabad,Sedan,9.46,684.76,Cash,1848,3.7,4.0,Cancelled,App Issue
100283,2024-01-12,23,Pune,Sedan,16.94,613.46,Card,2502,3.3,3.7,Completed,
100284,2024-01-12,19,Chennai,Bike,12.31,756.75,UPI,4059,4.8,2.6,Completed,
100285,2024-01-12,10,Bengaluru,Bike,2.91,222.28,UPI,1849,4.6,3.6,Completed,
100286,2024-01-12,16,Hyderabad,Sedan,17.65,730.85,UPI,3844,2.6,4.6,Completed,
100287,2024-01-12,7,Bengaluru,Sedan,24.03,205.33,UPI,3479,4.2,3.4,Cancelled,High Fare
100288,2024-01-13,3,Hyderabad,Auto,17.13,473.85,UPI,3719,2.9,4.9,Completed,
100289,2024-01-13,5,Delhi,Bike,9.1,442.17,Card,4463,2.5,4.5,Cancelled,Driver Delay
100290,2024-01-13,7,Chennai,Mini,8.65,673.5,Cash,2073,3.0,4.6,Completed,
100291,2024-01-13,19,Pune,Mini,7.9,348.91,Card,4464,2.6,4.0,Cancelled,App Issue
100292,2024-01-13,2,Chennai,Mini,29.41,157.39,Card,4705,4.1,3.2,Completed,
100293,2024-01-13,15,Bengaluru,Mini,12.58,580.1,Cash,1813,4.4,3.5,Completed,
100294,2024-01-13,2,Delhi,Sedan,10.19,504.97,Wallet,2669,2.9,4.0,Completed,
100295,2024-01-13,17,Mumbai,Sedan,13.14,670.3,Card,4396,3.0,4.7,Cancelled,Customer Change of Mind
100296,2024-01-13,13,Chennai,Auto,4.36,618.97,Cash,3476,2.8,4.3,Cancelled,Customer Change of Mind
100297,2024-01-13,17,Pune,Mini,6.68,721.12,UPI,2740,3.9,3.4,Completed,
100298,2024-01-13,1,Delhi,Sedan,15.76,679.34,UPI,1152,3.7,3.1,Cancelled,Driver Delay
100299,2024-01-13,21,Delhi,Sedan,24.17,564.53,UPI,3398,2.5,4.1,Cancelled,App Issue
100300,2024-01-13,2,Bengaluru,Sedan,26.42,399.28,UPI,4809,3.4,2.7,Completed,
100301,2024-01-13,15,Pune,Mini,26.11,65.27,UPI,1976,2.7,3.4,Completed,
100302,2024-01-13,8,Delhi,Sedan,28.4,280.7,Cash,3616,3.9,3.1,Cancelled,Customer Change of Mind
100303,2024-01-13,3,Delhi,Bike,4.65,595.64,Card,3201,3.7,4.7,Cancelled,Driver Unavailable
100304,2024-01-13,0,Mumbai,Mini,2.19,94.63,Cash,4411,3.6,4.1,Completed,
100305,2024-01-13,3,Bengaluru,Mini,4.07,617.45,Wallet,2649,4.3,2.8,Cancelled,Driver Unavailable
100306,2024-01-13,0,Bengaluru,Bike,18.42,437.29,Cash,2029,3.6,3.8,Completed,
100307,2024-01-13,13,Pune,Auto,17.13,700.84,Cash,3655,3.7,4.5,Completed,
100308,2024-01-13,20,Delhi,Auto,20.47,544.86,Cash,4552,4.1,2.8,Completed,
100309,2024-01-13,15,Mumbai,Mini,11.76,648.83,Cash,1570,3.3,3.9,Completed,
100310,2024-01-13,19,Hyderabad,Mini,12.36,178.63,Wallet,3515,4.8,4.4,Completed,
100311,2024-01-13,23,Chennai,Mini,16.82,179.69,UPI,3030,3.2,3.0,Completed,
100312,2024-01-14,7,Bengaluru,Bike,3.29,208.32,Wallet,2339,4.8,4.8,Completed,
100313,2024-01-14,6,Mumbai,Sedan,24.2,299.98,Card,4082,4.5,3.9,Completed,
100314,2024-01-14,2,Pune,Bike,27.76,728.32,UPI,4630,4.8,4.1,Completed,
100315,2024-01-14,16,Mumbai,Sedan,12.23,630.73,Cash,2843,3.0,3.4,Completed,
100316,2024-01-14,0,Delhi,Sedan,22.45,323.48,Card,3313,3.1,4.4,Cancelled,Customer Change of Mind
100317,2024-01-14,15,Chennai,Auto,16.92,738.86,Cash,2702,4.6,4.0,Cancelled,Driver Delay
100318,2024-01-14,11,Bengaluru,Bike,7.84,634.19,Wallet,2490,4.9,4.8,Completed,
100319,2024-01-14,18,Hyderabad,Bike,2.97,542.04,UPI,4482,4.4,3.7,Completed,
100320,2024-01-14,21,Delhi,Mini,8.13,377.43,Wallet,3529,4.1,4.0,Completed,
100321,2024-01-14,22,Bengaluru,Bike,18.54,538.74,UPI,4875,4.5,3.9,Completed,
100322,2024-01-14,21,Pune,Sedan,2.17,494.92,Cash,1375,2.6,3.9,Cancelled,High Fare
100323,2024-01-14,13,Bengaluru,Sedan,25.25,636.4,Card,2171,4.6,4.3,Completed,
100324,2024-01-14,5,Mumbai,Bike,29.14,219.18,Cash,1045,3.2,2.8,Completed,
100325,2024-01-14,5,Chennai,Auto,3.42,714.18,Card,1068,2.6,4.0,Completed,
100326,2024-01-14,12,Hyderabad,Auto,8.15,493.9,Wallet,2609,4.2,3.5,Completed,
100327,2024-01-14,18,Chennai,Mini,20.59,655.07,Wallet,1062,4.4,3.6,Completed,
100328,2024-01-14,21,Mumbai,Mini,24.38,310.48,Wallet,2183,4.1,3.6,Completed,
100329,2024-01-14,7,Hyderabad,Sedan,11.03,343.94,Cash,1167,3.4,2.8,Cancelled,High Fare
100330,2024-01-14,1,Hyderabad,Bike,15.94,752.97,Card,1679,2.8,2.5,Completed,
100331,2024-01-14,20,Delhi,Sedan,26.86,516.47,Cash,3139,4.4,2.8,Completed,
100332,2024-01-14,0,Hyderabad,Sedan,12.15,288.3,Wallet,4996,2.6,3.6,Completed,
100333,2024-01-14,14,Bengaluru,Bike,3.36,111.62,UPI,2007,4.4,3.4,Completed,
100334,2024-01-14,0,Chennai,Sedan,29.85,375.76,Cash,4349,4.9,2.9,Completed,
100335,2024-01-14,4,Pune,Sedan,6.23,686.81,Card,1968,5.0,4.3,Completed,
100336,2024-01-15,15,Pune,Auto,2.41,238.57,Card,3369,3.5,4.3,Completed,
100337,2024-01-15,18,Chennai,Mini,12.91,695.22,Wallet,2740,2.8,4.8,Cancelled,Driver Unavailable
100338,2024-01-15,3,Delhi,Auto,4.52,171.24,Wallet,4362,2.7,4.6,Completed,
100339,2024-01-15,2,Hyderabad,Mini,29.38,147.45,UPI,1026,3.7,4.6,Completed,
100340,2024-01-15,16,Mumbai,Mini,12.04,504.27,Card,2470,4.5,4.5,Completed,
100341,2024-01-15,16,Bengaluru,Mini,24.95,653.48,Card,2400,2.6,4.7,Completed,
100342,2024-01-15,11,Delhi,Auto,6.12,635.04,Wallet,2693,2.9,3.8,Completed,
100343,2024-01-15,13,Hyderabad,Bike,5.03,457.71,Card,1028,4.0,2.7,Completed,
100344,2024-01-15,20,Pune,Sedan,19.83,529.02,UPI,2186,2.7,3.9,Cancelled,App Issue
100345,2024-01-15,5,Mumbai,Bike,27.37,243.65,Cash,2060,4.7,4.6,Completed,
100346,2024-01-15,2,Hyderabad,Bike,4.32,463.42,UPI,4058,3.8,2.7,Completed,
100347,2024-01-15,8,Delhi,Mini,18.09,205.78,UPI,4582,3.5,4.6,Completed,
100348,2024-01-15,4,Mumbai,Mini,3.46,746.27,Cash,1665,2.5,2.8,Completed,
100349,2024-01-15,23,Mumbai,Auto,24.55,558.54,Card,2027,2.8,2.6,Completed,
100350,2024-01-15,16,Mumbai,Auto,27.37,473.48,Cash,3658,4.6,4.3,Completed,
100351,2024-01-15,13,Mumbai,Sedan,19.24,235.36,UPI,2929,4.2,4.1,Completed,
100352,2024-01-15,20,Hyderabad,Bike,20.96,356.73,Cash,2939,2.6,4.7,Completed,
100353,2024-01-15,2,Mumbai,Bike,2.61,635.16,UPI,2392,4.9,4.2,Completed,
100354,2024-01-15,0,Hyderabad,Sedan,3.12,229.56,Cash,4771,3.4,3.2,Completed,
100355,2024-01-15,19,Mumbai,Mini,6.21,146.64,UPI,3295,4.0,4.8,Completed,
100356,2024-01-15,20,Mumbai,Auto,8.94,280.52,Wallet,1521,4.3,4.8,Cancelled,Driver Delay
100357,2024-01-15,22,Delhi,Sedan,23.04,645.85,Card,1541,4.9,4.9,Completed,
100358,2024-01-15,0,Hyderabad,Bike,13.63,712.34,Cash,2610,4.7,4.3,Completed,
100359,2024-01-15,2,Pune,Sedan,3.27,360.77,Cash,4727,4.0,4.7,Completed,
100360,2024-01-16,17,Hyderabad,Sedan,25.73,635.94,Cash,2414,2.8,3.1,Completed,
100361,2024-01-16,9,Chennai,Bike,29.82,299.17,Wallet,1117,4.6,4.0,Completed,
100362,2024-01-16,21,Pune,Bike,14.2,431.59,Card,1918,4.5,3.2,Completed,
100363,2024-01-16,2,Delhi,Auto,15.84,65.14,Cash,2575,4.1,3.3,Completed,
100364,2024-01-16,7,Hyderabad,Auto,3.28,584.0,Cash,1000,5.0,4.6,Completed,
100365,2024-01-16,13,Delhi,Bike,12.11,589.03,Wallet,1300,3.8,4.3,Completed,
100366,2024-01-16,23,Pune,Auto,11.78,125.15,Cash,3822,3.0,4.8,Completed,
100367,2024-01-16,17,Delhi,Auto,29.01,319.1,Wallet,3429,3.1,4.5,Completed,
100368,2024-01-16,14,Delhi,Auto,20.15,412.66,UPI,1296,3.5,3.2,Completed,
100369,2024-01-16,21,Bengaluru,Bike,23.68,630.58,Wallet,3371,3.6,4.7,Completed,
100370,2024-01-16,22,Hyderabad,Mini,4.72,667.7,UPI,4585,4.6,2.7,Completed,
100371,2024-01-16,1,Delhi,Mini,13.09,589.37,Wallet,2296,4.7,2.7,Completed,
100372,2024-01-16,9,Bengaluru,Auto,6.56,211.89,Cash,3535,3.5,3.2,Completed,
100373,2024-01-16,1,Bengaluru,Mini,25.95,317.26,Card,2416,4.9,4.5,Completed,
100374,2024-01-16,16,Mumbai,Auto,5.42,235.48,UPI,2674,4.8,4.8,Cancelled,Driver Unavailable
100375,2024-01-16,7,Mumbai,Mini,13.73,527.89,Card,2323,3.5,4.1,Completed,
100376,2024-01-16,0,Pune,Mini,2.56,535.51,Card,3642,4.7,4.8,Completed,
100377,2024-01-16,8,Hyderabad,Sedan,19.39,62.13,Card,2463,2.8,4.0,Cancelled,App Issue
100378,2024-01-16,10,Mumbai,Auto,14.98,598.78,Wallet,4853,3.8,4.8,Completed,
100379,2024-01-16,21,Pune,Mini,15.44,222.13,Cash,1078,4.3,3.6,Completed,
100380,2024-01-16,15,Hyderabad,Mini,3.95,651.03,Card,4502,3.4,4.9,Cancelled,Customer Change of Mind
100381,2024-01-16,6,Pune,Sedan,15.91,674.61,Card,2722,2.6,3.0,Completed,
100382,2024-01-16,9,Bengaluru,Mini,17.35,647.73,Card,3235,2.6,3.1,Completed,
100383,2024-01-16,22,Bengaluru,Sedan,28.92,356.08,Cash,4616,4.7,3.1,Completed,
100384,2024-01-17,2,Hyderabad,Mini,1.96,311.23,UPI,3999,3.8,2.9,Cancelled,Customer Change of Mind
100385,2024-01-17,17,Pune,Sedan,27.76,376.34,UPI,3689,2.9,3.8,Completed,
100386,2024-01-17,23,Pune,Sedan,14.91,445.43,Card,1001,4.8,3.9,Completed,
100387,2024-01-17,12,Mumbai,Bike,7.09,237.44,UPI,2083,4.9,4.4,Completed,
100388,2024-01-17,6,Mumbai,Auto,20.3,748.73,Wallet,4475,3.3,3.3,Completed,
100389,2024-01-17,3,Hyderabad,Bike,15.99,428.05,Wallet,3169,4.0,4.8,Completed,
100390,2024-01-17,12,Chennai,Auto,7.58,104.9,Cash,3966,3.3,4.6,Completed,
100391,2024-01-17,19,Mumbai,Mini,19.18,797.9,Wallet,4153,4.3,4.4,Completed,
100392,2024-01-17,0,Delhi,Auto,14.72,413.08,Cash,3717,4.9,5.0,Completed,
100393,2024-01-17,7,Mumbai,Bike,20.98,760.24,Cash,4796,2.6,2.6,Completed,
100394,2024-01-17,13,Chennai,Auto,20.98,342.71,UPI,2315,3.7,5.0,Completed,
100395,2024-01-17,15,Pune,Bike,14.71,218.57,Card,4189,4.5,3.1,Completed,
100396,2024-01-17,13,Bengaluru,Auto,12.33,602.66,Card,3626,4.2,2.6,Completed,
100397,2024-01-17,11,Bengaluru,Mini,2.83,374.37,Card,3192,3.0,3.6,Completed,
100398,2024-01-17,18,Pune,Mini,15.32,711.09,UPI,4452,3.5,4.2,Completed,
100399,2024-01-17,22,Bengaluru,Auto,8.05,398.37,Card,4991,3.7,3.2,Completed,
100400,2024-01-17,14,Mumbai,Auto,2.54,303.76,UPI,3021,4.4,3.6,Completed,
100401,2024-01-17,1,Bengaluru,Mini,10.58,775.01,UPI,4011,3.6,3.1,Completed,
100402,2024-01-17,1,Chennai,Auto,3.54,672.78,Wallet,4656,3.3,2.5,Completed,
100403,2024-01-17,22,Chennai,Sedan,17.81,204.2,Card,2184,3.5,4.7,Completed,
100404,2024-01-17,21,Mumbai,Mini,15.61,416.64,Cash,2080,4.9,3.4,Completed,
100405,2024-01-17,18,Pune,Mini,23.98,134.99,Card,2249,2.6,2.9,Completed,
100406,2024-01-17,21,Delhi,Bike,8.76,130.81,Wallet,3860,3.3,3.5,Completed,
100407,2024-01-17,21,Mumbai,Bike,11.77,690.05,Wallet,1181,3.0,2.5,Completed,
100408,2024-01-18,16,Bengaluru,Sedan,20.98,748.87,Wallet,4487,3.5,2.7,Completed,
100409,2024-01-18,19,Mumbai,Auto,29.8,604.12,Cash,2338,4.0,3.9,Completed,
100410,2024-01-18,9,Chennai,Sedan,27.22,791.93,Wallet,1519,3.0,3.1,Completed,
100411,2024-01-18,5,Mumbai,Auto,16.1,83.96,Wallet,1879,3.6,4.1,Completed,
100412,2024-01-18,14,Mumbai,Bike,20.66,298.63,Cash,3417,4.6,3.6,Completed,
100413,2024-01-18,21,Delhi,Auto,16.43,149.09,Cash,4854,4.1,2.7,Completed,
100414,2024-01-18,10,Chennai,Bike,13.61,636.51,UPI,3686,4.2,3.8,Completed,
100415,2024-01-18,4,Hyderabad,Mini,18.47,717.81,UPI,2694,4.9,4.1,Cancelled,Customer Change of Mind
100416,2024-01-18,0,Hyderabad,Mini,12.21,385.34,Cash,1575,3.5,3.9,Completed,
100417,2024-01-18,7,Chennai,Auto,9.13,671.9,Cash,1004,5.0,3.1,Cancelled,Driver Unavailable
100418,2024-01-18,20,Hyderabad,Bike,21.46,685.72,Wallet,2193,3.5,2.6,Completed,
100419,2024-01-18,11,Bengaluru,Sedan,26.29,154.77,Cash,4433,3.0,3.5,Completed,
100420,2024-01-18,11,Hyderabad,Bike,9.35,332.74,Card,1796,4.5,4.1,Completed,
100421,2024-01-18,4,Bengaluru,Bike,21.5,191.02,Cash,2933,3.8,2.7,Completed,
100422,2024-01-18,6,Chennai,Bike,13.59,552.54,UPI,2203,3.4,4.8,Completed,
100423,2024-01-18,3,Hyderabad,Mini,9.76,340.5,Wallet,1180,3.1,3.4,Completed,
100424,2024-01-18,5,Hyderabad,Bike,19.01,550.83,Cash,2036,4.6,3.4,Completed,
100425,2024-01-18,12,Pune,Auto,28.24,706.91,Wallet,1955,3.9,3.3,Completed,
100426,2024-01-18,19,Bengaluru,Mini,11.2,359.56,Wallet,1815,4.1,4.7,Completed,
100427,2024-01-18,14,Bengaluru,Mini,23.02,778.94,Wallet,3969,3.7,4.9,Completed,
100428,2024-01-18,2,Mumbai,Mini,10.13,356.46,Wallet,2235,3.0,4.7,Completed,
100429,2024-01-18,22,Delhi,Bike,24.31,210.3,Card,3974,3.3,4.5,Completed,
100430,2024-01-18,7,Hyderabad,Sedan,23.04,446.95,Card,4186,2.8,3.2,Completed,
100431,2024-01-18,19,Pune,Bike,23.2,349.28,Cash,3083,3.4,4.4,Completed,
100432,2024-01-19,15,Delhi,Bike,29.93,143.75,Cash,2562,4.8,3.2,Completed,
100433,2024-01-19,12,Pune,Sedan,5.08,67.39,Card,3276,3.9,3.4,Completed,
100434,2024-01-19,17,Delhi,Bike,12.28,608.0,Wallet,3686,2.6,2.9,Completed,
100435,2024-01-19,9,Hyderabad,Auto,19.29,749.64,Wallet,2120,4.4,3.8,Completed,
100436,2024-01-19,18,Pune,Sedan,18.12,380.36,Wallet,3652,4.4,4.5,Completed,
100437,2024-01-19,16,Bengaluru,Auto,23.64,99.06,Cash,2114,4.4,4.2,Completed,
100438,2024-01-19,23,Mumbai,Auto,2.36,605.48,Card,4843,4.0,3.4,Completed,
100439,2024-01-19,18,Pune,Mini,21.45,700.3,Card,1714,2.6,4.2,Completed,
100440,2024-01-19,22,Chennai,Mini,22.39,292.74,UPI,4288,3.5,4.1,Completed,
100441,2024-01-19,4,Hyderabad,Sedan,2.77,216.51,Cash,3167,3.3,3.9,Cancelled,Driver Unavailable
100442,2024-01-19,20,Hyderabad,Bike,16.62,302.79,Wallet,1132,2.6,3.2,Completed,
100443,2024-01-19,22,Chennai,Auto,8.1,731.24,UPI,1050,2.7,2.6,Completed,
100444,2024-01-19,8,Delhi,Bike,24.25,363.47,UPI,1577,3.6,2.6,Completed,
100445,2024-01-19,11,Mumbai,Auto,2.44,540.62,Wallet,4111,4.7,4.9,Completed,
100446,2024-01-19,20,Delhi,Mini,5.24,105.77,Cash,2996,4.9,4.7,Completed,
100447,2024-01-19,0,Chennai,Mini,4.03,261.15,Wallet,1631,4.4,3.1,Completed,
100448,2024-01-19,0,Chennai,Mini,2.89,221.02,UPI,4956,3.1,3.0,Completed,
100449,2024-01-19,14,Mumbai,Sedan,18.4,96.97,Wallet,4354,4.8,3.3,Completed,
100450,2024-01-19,1,Chennai,Auto,26.19,140.46,UPI,3554,4.9,3.9,Completed,
100451,2024-01-19,21,Chennai,Bike,15.82,362.45,Wallet,3534,3.6,2.5,Completed,
100452,2024-01-19,15,Pune,Auto,7.11,468.5,UPI,1208,3.8,4.7,Cancelled,App Issue
100453,2024-01-19,7,Mumbai,Bike,10.97,283.94,Wallet,1990,3.4,4.4,Cancelled,Customer Change of Mind
100454,2024-01-19,12,Hyderabad,Bike,11.45,364.63,Card,1181,4.6,3.8,Cancelled,High Fare
100455,2024-01-19,20,Delhi,Bike,14.1,619.62,UPI,4449,3.2,4.7,Completed,
100456,2024-01-20,0,Hyderabad,Auto,13.2,235.39,Card,1202,2.8,3.9,Completed,
100457,2024-01-20,15,Hyderabad,Mini,20.46,75.59,Cash,3568,3.6,2.7,Completed,
100458,2024-01-20,6,Pune,Sedan,10.86,242.74,Card,3314,2.9,3.9,Cancelled,Driver Delay
100459,2024-01-20,4,Delhi,Sedan,20.23,741.05,Cash,3950,3.6,3.7,Completed,
100460,2024-01-20,21,Hyderabad,Mini,16.86,63.52,Wallet,2764,4.0,4.2,Completed,
100461,2024-01-20,22,Mumbai,Sedan,2.41,146.7,Cash,1069,4.5,3.4,Completed,
100462,2024-01-20,2,Delhi,Bike,27.67,98.81,UPI,2053,4.2,3.4,Completed,
100463,2024-01-20,11,Bengaluru,Sedan,6.16,332.7,Cash,2628,4.3,4.9,Completed,
100464,2024-01-20,15,Pune,Auto,14.09,535.81,Card,4294,4.0,4.8,Completed,
100465,2024-01-20,18,Hyderabad,Mini,28.48,732.76,Card,1470,2.7,4.8,Completed,
100466,2024-01-20,4,Chennai,Mini,8.17,645.55,UPI,3380,4.7,3.5,Completed,
100467,2024-01-20,21,Delhi,Mini,1.64,238.03,UPI,4189,4.2,4.4,Completed,
100468,2024-01-20,13,Bengaluru,Mini,15.21,526.13,UPI,4492,4.5,4.8,Completed,
100469,2024-01-20,4,Chennai,Auto,7.49,547.88,Cash,3507,4.9,4.9,Cancelled,App Issue
100470,2024-01-20,14,Bengaluru,Bike,17.88,117.88,Cash,3897,4.9,3.1,Completed,
100471,2024-01-20,16,Hyderabad,Bike,24.7,370.35,Cash,4403,4.9,3.0,Completed,
100472,2024-01-20,13,Chennai,Bike,15.83,283.44,Cash,4322,3.2,3.7,Completed,
100473,2024-01-20,19,Hyderabad,Sedan,19.71,167.84,UPI,4010,4.6,4.7,Completed,
100474,2024-01-20,4,Chennai,Bike,20.32,94.0,Cash,1687,4.9,3.8,Completed,
100475,2024-01-20,11,Delhi,Sedan,24.8,70.35,Card,2507,4.3,4.5,Cancelled,App Issue
100476,2024-01-20,15,Mumbai,Auto,20.95,694.05,Card,4444,4.3,3.7,Completed,
100477,2024-01-20,15,Mumbai,Sedan,29.31,297.98,UPI,2232,4.7,4.4,Cancelled,Customer Change of Mind
100478,2024-01-20,20,Bengaluru,Bike,14.23,419.81,UPI,3825,3.2,3.2,Cancelled,High Fare
100479,2024-01-20,6,Pune,Mini,2.46,268.72,Card,4212,3.0,4.6,Completed,
100480,2024-01-21,3,Chennai,Auto,12.43,174.39,Wallet,4643,3.6,4.5,Completed,
100481,2024-01-21,0,Hyderabad,Bike,25.36,245.98,Wallet,3838,4.9,3.1,Completed,
100482,2024-01-21,4,Pune,Bike,4.86,177.49,Cash,4357,2.7,4.7,Cancelled,Customer Change of Mind
100483,2024-01-21,22,Delhi,Bike,22.34,618.41,Wallet,4191,3.6,2.8,Completed,
100484,2024-01-21,9,Delhi,Auto,16.53,730.64,Cash,3876,4.2,4.4,Completed,
100485,2024-01-21,21,Delhi,Mini,27.12,375.88,UPI,3331,4.1,4.6,Completed,
100486,2024-01-21,4,Mumbai,Mini,22.2,667.19,UPI,4222,4.5,4.6,Completed,
100487,2024-01-21,3,Hyderabad,Mini,20.16,369.34,Card,1964,3.2,3.1,Completed,
100488,2024-01-21,1,Delhi,Bike,26.72,385.09,Card,4376,3.1,2.7,Completed,
100489,2024-01-21,19,Delhi,Sedan,27.34,413.84,UPI,1413,4.6,2.6,Completed,
100490,2024-01-21,9,Bengaluru,Bike,12.16,665.18,Cash,1200,4.6,2.6,Completed,
100491,2024-01-21,18,Chennai,Mini,27.91,752.24,Card,4681,3.1,3.8,Cancelled,High Fare
100492,2024-01-21,0,Chennai,Auto,2.59,608.33,Wallet,2391,3.6,3.0,Completed,
100493,2024-01-21,23,Chennai,Sedan,23.11,716.33,Wallet,1025,3.6,4.7,Completed,
100494,2024-01-21,4,Pune,Sedan,10.76,532.04,Cash,1379,3.8,2.9,Completed,
100495,2024-01-21,12,Bengaluru,Bike,15.13,679.44,Cash,4408,4.6,4.2,Completed,
100496,2024-01-21,3,Mumbai,Auto,25.24,467.62,UPI,1929,4.0,4.8,Completed,
100497,2024-01-21,15,Pune,Sedan,19.47,629.53,Wallet,2603,3.8,4.9,Completed,
100498,2024-01-21,23,Bengaluru,Mini,14.27,578.94,Cash,4661,3.2,4.6,Completed,
100499,2024-01-21,15,Delhi,Bike,5.75,611.95,UPI,4329,2.6,3.0,Completed,
100500,2024-01-21,22,Hyderabad,Bike,28.24,225.78,UPI,1815,4.8,3.8,Completed,
100501,2024-01-21,1,Pune,Mini,10.64,165.31,Wallet,3629,4.3,3.0,Cancelled,App Issue
100502,2024-01-21,16,Pune,Mini,3.93,539.77,Wallet,4575,2.7,4.0,Completed,
100503,2024-01-21,19,Delhi,Mini,17.36,412.17,Wallet,1456,3.2,3.1,Completed,
100504,2024-01-22,23,Delhi,Sedan,12.78,623.5,Cash,1919,4.1,3.3,Completed,
100505,2024-01-22,11,Hyderabad,Auto,18.12,159.88,Card,4469,3.0,3.9,Completed,
100506,2024-01-22,17,Chennai,Sedan,7.77,760.77,Cash,1844,2.8,2.8,Completed,
100507,2024-01-22,2,Pune,Auto,11.98,578.03,UPI,4402,3.9,3.4,Completed,
100508,2024-01-22,0,Bengaluru,Bike,29.2,67.24,Cash,4687,3.3,3.4,Completed,
100509,2024-01-22,0,Mumbai,Auto,28.16,482.4,Card,1344,4.6,4.0,Completed,
100510,2024-01-22,18,Delhi,Mini,26.07,284.46,Cash,1797,4.9,3.9,Completed,
100511,2024-01-22,10,Delhi,Sedan,23.59,256.01,Wallet,2495,4.0,3.5,Completed,
100512,2024-01-22,4,Mumbai,Mini,5.54,726.62,Cash,3977,4.3,4.7,Completed,
100513,2024-01-22,11,Bengaluru,Bike,14.54,676.96,Wallet,2686,5.0,4.1,Completed,
100514,2024-01-22,2,Delhi,Sedan,22.11,57.17,Wallet,2490,3.1,4.5,Completed,
100515,2024-01-22,0,Mumbai,Sedan,8.59,186.25,UPI,3112,4.8,3.9,Completed,
100516,2024-01-22,0,Delhi,Mini,1.96,589.65,Cash,1846,3.9,3.5,Completed,
100517,2024-01-22,7,Chennai,Sedan,13.12,686.14,Cash,3809,3.0,3.4,Cancelled,Customer Change of Mind
100518,2024-01-22,9,Chennai,Mini,13.33,588.2,Cash,4432,3.2,3.0,Completed,
100519,2024-01-22,10,Delhi,Auto,2.89,443.98,Card,3423,4.2,4.6,Completed,
100520,2024-01-22,11,Delhi,Bike,10.3,788.43,Cash,1941,4.8,4.6,Completed,
100521,2024-01-22,12,Chennai,Mini,27.6,647.96,Cash,1829,2.8,2.8,Completed,
100522,2024-01-22,11,Delhi,Bike,8.26,400.95,Cash,4637,4.1,4.6,Completed,
100523,2024-01-22,13,Bengaluru,Sedan,17.51,487.61,Card,3447,3.4,4.6,Completed,
100524,2024-01-22,1,Bengaluru,Bike,15.15,83.61,Cash,4003,3.3,4.0,Completed,
100525,2024-01-22,18,Hyderabad,Bike,26.0,773.55,Wallet,1353,3.0,4.4,Completed,
100526,2024-01-22,17,Bengaluru,Bike,19.95,322.05,Wallet,3794,4.7,4.8,Completed,
100527,2024-01-22,2,Pune,Sedan,5.59,546.14,Cash,1704,3.4,3.7,Completed,
100528,2024-01-23,22,Pune,Auto,5.14,550.21,Wallet,1825,3.6,4.4,Cancelled,High Fare
100529,2024-01-23,16,Pune,Auto,17.17,92.71,Cash,4989,3.0,4.9,Completed,
100530,2024-01-23,7,Delhi,Auto,2.35,249.39,Card,1692,4.0,3.5,Completed,
100531,2024-01-23,9,Delhi,Mini,12.41,542.14,UPI,3817,3.6,3.6,Completed,
100532,2024-01-23,1,Mumbai,Mini,12.57,734.12,Wallet,2328,3.0,4.1,Completed,
100533,2024-01-23,18,Pune,Sedan,6.69,633.97,UPI,2932,3.3,3.7,Completed,
100534,2024-01-23,8,Pune,Auto,9.73,485.1,UPI,4490,3.5,3.2,Completed,
100535,2024-01-23,6,Bengaluru,Bike,10.57,224.36,Cash,2556,2.7,4.0,Completed,
100536,2024-01-23,3,Chennai,Auto,1.34,761.63,Card,4880,2.6,4.4,Completed,
100537,2024-01-23,20,Chennai,Mini,24.37,352.75,UPI,1583,5.0,2.5,Cancelled,High Fare
100538,2024-01-23,17,Hyderabad,Sedan,28.77,162.43,Wallet,2180,4.8,3.0,Completed,
100539,2024-01-23,12,Mumbai,Auto,9.39,66.23,Card,4309,4.0,5.0,Completed,
